"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06085","5","22","74","0","2023","A","",49,1702,303113307,13875137,303720,3425,178101,"",0.31,0.40,0.23,0.34,0.38,0.57,0.57,"",4,8.9,-36,-2.1,14275082,4.9,1168095,9.2,-8367,-2.7,229,7.2,11895,7.2
"06085","5","221","75","0","2023","A","",49,1702,303113307,13875137,303720,3425,178101,"",0.31,0.40,0.23,0.34,0.38,0.57,0.57,"",4,8.9,-36,-2.1,14275082,4.9,1168095,9.2,-8367,-2.7,229,7.2,11895,7.2
"06085","5","2211","76","0","2023","A","N",32,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",6,23.1,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","22111","77","0","2023","A","",28,129,17275687,1230206,33977,2575,133920,"",0.65,0.12,0.05,0.11,0.12,0.39,0.39,"",7,33.3,-37,-22.3,-8079893,-31.9,-321964,-20.7,-2209,-6.1,-368,-12.5,-19132,-12.5
"06085","5","221111","78","0","2023","A","N",1,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","221112","78","0","2023","A","",7,54,8387102,434057,7061,2982,155077,"",0.55,0.10,0.05,0.08,0.06,0.46,0.46,"",0,0.0,2,3.8,-5919,-0.1,22159,5.4,-409,-5.5,-132,-4.2,-6846,-4.2
"06085","5","221114","78","0","2023","A","",12,35,3297251,413004,18520,1820,94658,"",0.86,0.33,0.11,0.34,0.35,0.34,0.34,"",4,50.0,6,20.7,-1398365,-29.8,74578,22.0,6184,50.1,-1276,-41.2,-66335,-41.2
"06085","5","221116","78","0","2023","A","N",1,0,0,0,0,0,0,"N",2.45,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","221117","78","0","2023","A","N",1,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","221118","78","0","2023","A","",7,10,2858913,130044,4334,5321,276669,"",1.65,0.33,0.26,0.42,0.40,0.76,0.76,"N",3,75.0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","22112","77","0","2023","A","N",4,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","221122","78","0","2023","A","N",4,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","2212","76","0","2023","A","N",2,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","22121","77","0","2023","A","N",2,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","221210","78","0","2023","A","N",2,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","2213","76","0","2023","A","",15,324,34353871,2149261,38740,2041,106140,"",0.34,0.76,0.44,0.52,0.42,0.58,0.58,"",-2,-11.8,-9,-2.7,-4619129,-11.9,-322497,-13.0,-5794,-13.0,-209,-9.3,-10867,-9.3
"06085","5","22131","77","0","2023","A","N",12,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",-1,-7.7,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","221310","78","0","2023","A","N",12,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",-1,-7.7,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","22132","77","0","2023","A","N",3,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","221320","78","0","2023","A","N",3,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","23","74","0","2023","A","",4160,51935,5869776315,564086917,22561513,2173,113021,"",0.67,0.89,0.54,0.82,0.69,0.61,0.61,"",61,1.5,-166,-0.3,323234929,5.8,22750108,4.2,425099,1.9,126,6.2,6564,6.2
"06085","5","236","75","0","2023","A","",1576,11506,1232369649,113869395,4031325,2060,107106,"",0.81,0.87,0.46,0.73,0.61,0.53,0.53,"",25,1.6,-99,-0.9,172985,0.0,-3607633,-3.1,-332248,-7.6,18,0.9,925,0.9
"06085","5","2361","76","0","2023","A","",1331,6404,523739510,65342589,1879021,1573,81782,"",0.88,0.95,0.44,0.83,0.71,0.46,0.46,"",22,1.7,-39,-0.6,-11159289,-2.1,-2069673,-3.1,-184702,-8.9,-24,-1.5,-1242,-1.5
"06085","5","23611","77","0","2023","A","",1331,6404,523739510,65342589,1879021,1573,81782,"",0.88,0.95,0.44,0.83,0.71,0.46,0.46,"",22,1.7,-39,-0.6,-11159289,-2.1,-2069673,-3.1,-184702,-8.9,-24,-1.5,-1242,-1.5
"06085","5","236115","78","0","2023","A","",540,2394,200054759,24069802,676877,1607,83551,"",0.89,0.86,0.38,0.71,0.66,0.44,0.44,"",-15,-2.7,-17,-0.7,1796413,0.9,-621239,-2.5,-68757,-9.2,26,1.6,1326,1.6
"06085","5","236116","78","0","2023","A","N",13,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",1,8.3,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","236117","78","0","2023","A","N",4,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",-3,-42.9,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","236118","78","0","2023","A","",774,3823,299816906,39433322,1138233,1508,78435,"",0.93,1.17,0.64,1.09,0.87,0.54,0.54,"",38,5.2,158,4.3,21773123,7.8,377078,1.0,-38313,-3.3,49,3.4,2570,3.4
"06085","5","2362","76","0","2023","A","",245,5102,708630139,48526806,2152304,2671,138893,"",0.58,0.80,0.48,0.63,0.54,0.60,0.60,"",4,1.7,-60,-1.2,11332274,1.6,-1537960,-3.1,-147546,-6.4,73,2.8,3810,2.8
"06085","5","23621","77","0","2023","A","",12,945,147835846,8453800,431241,3008,156412,"",0.27,0.84,0.57,0.59,0.46,0.67,0.67,"",-1,-7.7,-1,-0.1,3168524,2.2,-226515,-2.6,-40343,-8.6,66,2.2,3419,2.2
"06085","5","236210","78","0","2023","A","",12,945,147835846,8453800,431241,3008,156412,"",0.27,0.84,0.57,0.59,0.46,0.67,0.67,"",-1,-7.7,-1,-0.1,3168524,2.2,-226515,-2.6,-40343,-8.6,66,2.2,3419,2.2
"06085","5","23622","77","0","2023","A","",233,4157,560794293,40073006,1721063,2594,134909,"",0.62,0.79,0.46,0.64,0.56,0.58,0.58,"",5,2.2,-59,-1.4,8163750,1.5,-1311445,-3.2,-107203,-5.9,73,2.9,3843,2.9
"06085","5","236220","78","0","2023","A","",233,4157,560794293,40073006,1721063,2594,134909,"",0.62,0.79,0.46,0.64,0.56,0.58,0.58,"",5,2.2,-59,-1.4,8163750,1.5,-1311445,-3.2,-107203,-5.9,73,2.9,3843,2.9
"06085","5","237","75","0","2023","A","",116,2809,353514515,25459703,1369544,2420,125851,"",0.30,0.35,0.20,0.25,0.21,0.58,0.57,"",-3,-2.5,-300,-9.6,-47149227,-11.8,-5752717,-18.4,-291249,-17.5,-58,-2.3,-3018,-2.3
"06085","5","2371","76","0","2023","A","",51,1733,217802496,15839553,831723,2417,125692,"",0.26,0.41,0.24,0.30,0.28,0.58,0.58,"",0,0.0,-322,-15.7,-54125624,-19.9,-5766277,-26.7,-297426,-26.3,-128,-5.0,-6633,-5.0
"06085","5","23711","77","0","2023","A","",25,1145,136010782,10335492,592430,2284,118769,"",0.29,0.77,0.47,0.61,0.68,0.61,0.61,"",0,0.0,-14,-1.2,1880519,1.4,-201633,-1.9,-16633,-2.7,58,2.6,3023,2.6
"06085","5","237110","78","0","2023","A","",25,1145,136010782,10335492,592430,2284,118769,"",0.29,0.77,0.47,0.61,0.68,0.61,0.61,"",0,0.0,-14,-1.2,1880519,1.4,-201633,-1.9,-16633,-2.7,58,2.6,3023,2.6
"06085","5","23712","77","0","2023","A","",6,60,5647148,564804,32264,1820,94645,"",0.20,0.06,0.02,0.04,0.03,0.41,0.41,"",-1,-14.3,-269,-81.8,-52039031,-90.2,-4319034,-88.4,-199883,-86.1,-1554,-46.1,-80782,-46.0
"06085","5","237120","78","0","2023","A","",6,60,5647148,564804,32264,1820,94645,"",0.20,0.06,0.02,0.04,0.03,0.41,0.41,"",-1,-14.3,-269,-81.8,-52039031,-90.2,-4319034,-88.4,-199883,-86.1,-1554,-46.1,-80782,-46.0
"06085","5","23713","77","0","2023","A","",21,528,76144566,4939257,207029,2773,144213,"",0.25,0.30,0.19,0.22,0.20,0.63,0.63,"",2,10.5,-39,-6.9,-3967112,-5.0,-1245610,-20.1,-80910,-28.1,57,2.1,3006,2.1
"06085","5","237130","78","0","2023","A","",21,528,76144566,4939257,207029,2773,144213,"",0.25,0.30,0.19,0.22,0.20,0.63,0.63,"",2,10.5,-39,-6.9,-3967112,-5.0,-1245610,-20.1,-80910,-28.1,57,2.1,3006,2.1
"06085","5","2372","76","0","2023","A","",35,136,18818137,1094527,29379,2669,138794,"",0.88,0.50,0.25,0.39,0.38,0.51,0.51,"",-2,-5.4,-5,-3.5,-3185492,-14.5,-107985,-9.0,-5055,-14.7,-336,-11.2,-17445,-11.2
"06085","5","23721","77","0","2023","A","",35,136,18818137,1094527,29379,2669,138794,"",0.88,0.50,0.25,0.39,0.38,0.51,0.51,"",-2,-5.4,-5,-3.5,-3185492,-14.5,-107985,-9.0,-5055,-14.7,-336,-11.2,-17445,-11.2
"06085","5","237210","78","0","2023","A","",35,136,18818137,1094527,29379,2669,138794,"",0.88,0.50,0.25,0.39,0.38,0.51,0.51,"",-2,-5.4,-5,-3.5,-3185492,-14.5,-107985,-9.0,-5055,-14.7,-336,-11.2,-17445,-11.2
"06085","5","2373","76","0","2023","A","",24,903,114190169,8098300,491557,2431,126410,"",0.30,0.34,0.20,0.24,0.18,0.59,0.59,"",0,0.0,35,4.0,10999877,10.7,239913,3.1,15628,3.3,143,6.2,7459,6.3
"06085","5","23731","77","0","2023","A","",24,903,114190169,8098300,491557,2431,126410,"",0.30,0.34,0.20,0.24,0.18,0.59,0.59,"",0,0.0,35,4.0,10999877,10.7,239913,3.1,15628,3.3,143,6.2,7459,6.3
"06085","5","237310","78","0","2023","A","",24,903,114190169,8098300,491557,2431,126410,"",0.30,0.34,0.20,0.24,0.18,0.59,0.59,"",0,0.0,35,4.0,10999877,10.7,239913,3.1,15628,3.3,143,6.2,7459,6.3
"06085","5","2379","76","0","2023","A","",6,37,2703713,427323,16885,1396,72583,"",0.09,0.04,0.01,0.04,0.02,0.32,0.32,"",-2,-25.0,-9,-19.6,-837988,-23.7,-118368,-21.7,-4396,-20.7,-93,-6.2,-4831,-6.2
"06085","5","23799","77","0","2023","A","",6,37,2703713,427323,16885,1396,72583,"",0.09,0.04,0.01,0.04,0.02,0.32,0.32,"",-2,-25.0,-9,-19.6,-837988,-23.7,-118368,-21.7,-4396,-20.7,-93,-6.2,-4831,-6.2
"06085","5","237990","78","0","2023","A","",6,37,2703713,427323,16885,1396,72583,"",0.09,0.04,0.01,0.04,0.02,0.32,0.32,"",-2,-25.0,-9,-19.6,-837988,-23.7,-118368,-21.7,-4396,-20.7,-93,-6.2,-4831,-6.2
"06085","5","238","75","0","2023","A","",2469,37620,4283892151,424757819,17160644,2190,113872,"",0.64,1.02,0.67,0.98,0.87,0.66,0.66,"",39,1.6,232,0.6,370211171,9.5,32110458,8.2,1048596,6.5,177,8.8,9194,8.8
"06085","5","2381","76","0","2023","A","",457,6499,595465435,68641620,2466775,1762,91624,"",0.59,0.91,0.52,0.81,0.62,0.57,0.57,"",10,2.2,-99,-1.5,7090749,1.2,1262345,1.9,-664,0.0,47,2.7,2455,2.8
"06085","5","23811","77","0","2023","A","",111,2395,248186158,25119729,1012316,1993,103627,"",0.69,1.29,0.81,1.14,0.97,0.63,0.63,"",3,2.8,-317,-11.7,-4790438,-1.9,-958383,-3.7,-106893,-9.6,199,11.1,10332,11.1
"06085","5","238111","78","0","2023","A","",81,934,66682573,9607193,262399,1373,71382,"",0.68,1.05,0.51,0.87,0.54,0.49,0.49,"",3,3.8,-158,-14.5,-10801220,-13.9,-1552878,-13.9,-85426,-24.6,8,0.6,421,0.6
"06085","5","238112","78","0","2023","A","",30,1461,181503585,15512536,749917,2389,124247,"",0.69,1.51,1.04,1.40,1.34,0.69,0.69,"",0,0.0,-159,-9.8,6010782,3.4,594495,4.0,-21467,-2.8,305,14.6,15896,14.7
"06085","5","23812","77","0","2023","A","",13,167,17316662,1509980,50424,1992,103589,"",0.35,0.26,0.14,0.19,0.11,0.56,0.56,"",0,0.0,5,3.1,1872278,12.1,-61924,-3.9,-2486,-4.7,157,8.6,8155,8.5
"06085","5","238121","78","0","2023","A","",7,25,2042494,256831,9527,1582,82248,"",0.69,0.23,0.12,0.21,0.16,0.50,0.50,"",0,0.0,1,4.2,254810,14.3,-14093,-5.2,-2220,-18.9,169,12.0,8782,12.0
"06085","5","238122","78","0","2023","A","",6,142,15274168,1253149,40897,2064,107313,"",0.22,0.26,0.15,0.18,0.10,0.57,0.57,"",0,0.0,4,2.9,1617468,11.8,-47831,-3.7,-266,-0.6,154,8.1,7992,8.0
"06085","5","23813","77","0","2023","A","",34,311,23160957,3472271,97930,1431,74413,"",0.43,0.50,0.27,0.43,0.36,0.54,0.54,"",0,0.0,-47,-13.1,-4111744,-15.1,-1015249,-22.6,-33302,-25.4,-32,-2.2,-1679,-2.2
"06085","5","238131","78","0","2023","A","",30,257,17238949,2919890,64291,1292,67208,"",0.44,0.53,0.27,0.46,0.33,0.52,0.52,"",0,0.0,-47,-15.5,-2828952,-14.1,-888638,-23.3,-25452,-28.4,24,1.9,1286,2.0
"06085","5","238132","78","0","2023","A","",4,55,5922008,552381,33639,2080,108165,"",0.37,0.40,0.26,0.30,0.43,0.65,0.65,"",0,0.0,1,1.9,-1282792,-17.8,-126611,-18.6,-7850,-18.9,-486,-18.9,-25257,-18.9
"06085","5","23814","77","0","2023","A","",57,633,40728096,7489189,197148,1238,64392,"",0.43,0.61,0.27,0.59,0.26,0.44,0.44,"",0,0.0,56,9.7,3544942,9.5,1017191,15.7,18014,10.1,-1,-0.1,-13,0.0
"06085","5","238141","78","0","2023","A","",50,383,24693885,4133295,103512,1241,64517,"",0.50,0.73,0.36,0.66,0.38,0.50,0.50,"",-1,-2.0,-26,-6.4,-1205643,-4.7,-270528,-6.1,-22905,-18.1,23,1.9,1193,1.9
"06085","5","238142","78","0","2023","A","",8,250,16034211,3355894,93636,1235,64201,"",0.25,0.49,0.19,0.53,0.20,0.39,0.39,"",2,33.3,82,48.8,4750585,42.1,1287719,62.3,40919,77.6,-54,-4.2,-2830,-4.2
"06085","5","23815","77","0","2023","A","",35,447,46116703,4117232,159897,1984,103169,"",0.67,0.83,0.50,0.69,0.58,0.60,0.60,"",-4,-10.3,-52,-10.4,-9667238,-17.3,-507740,-11.0,27481,20.8,-165,-7.7,-8585,-7.7
"06085","5","238151","78","0","2023","A","",22,118,8712178,1096924,28843,1424,74041,"",0.73,0.60,0.31,0.53,0.40,0.51,0.51,"",-1,-4.3,-10,-7.8,-214472,-2.4,30029,2.8,2124,7.9,84,6.3,4347,6.2
"06085","5","238152","78","0","2023","A","",13,329,37404525,3020308,131054,2184,113576,"",0.60,0.97,0.59,0.77,0.64,0.61,0.61,"",-3,-18.8,-42,-11.3,-9452766,-20.2,-537769,-15.1,25357,24.0,-244,-10.0,-12696,-10.1
"06085","5","23816","77","0","2023","A","",165,2154,185823531,22816615,794332,1659,86286,"",0.83,1.22,0.64,1.17,0.93,0.52,0.52,"",12,7.8,137,6.8,7125489,4.0,2042017,9.8,62433,8.5,-45,-2.6,-2314,-2.6
"06085","5","238161","78","0","2023","A","",143,1155,78116411,13020421,334593,1301,67658,"",0.90,1.24,0.56,1.25,0.94,0.45,0.45,"",13,10.0,136,13.3,13478597,20.9,1650241,14.5,31195,10.3,81,6.6,4241,6.7
"06085","5","238162","78","0","2023","A","",22,999,107707120,9796194,459739,2073,107815,"",0.54,1.21,0.72,1.07,0.93,0.60,0.60,"",-1,-4.3,1,0.1,-6353108,-5.6,391776,4.2,31238,7.3,-126,-5.7,-6512,-5.7
"06085","5","23817","77","0","2023","A","",11,139,13250815,1787956,59054,1835,95444,"",0.19,0.45,0.30,0.44,0.41,0.66,0.66,"",-1,-8.3,70,101.4,9927882,298.8,869370,94.6,30057,103.7,911,98.6,47402,98.7
"06085","5","238171","78","0","2023","A","N",7,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",-2,-22.2,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","238172","78","0","2023","A","N",4,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","23819","77","0","2023","A","",31,254,20882513,2328648,95674,1583,82323,"",0.57,0.68,0.33,0.51,0.49,0.49,0.49,"",-1,-3.1,50,24.5,3189578,18.0,-122937,-5.0,4032,4.4,-85,-5.1,-4407,-5.1
"06085","5","238191","78","0","2023","A","",21,122,8443769,1014638,29532,1330,69164,"",0.67,0.76,0.35,0.53,0.44,0.46,0.46,"",0,0.0,50,69.4,3237425,62.2,-44329,-4.2,1082,3.8,-70,-5.0,-3652,-5.0
"06085","5","238192","78","0","2023","A","",10,132,12438744,1314010,66142,1818,94531,"",0.45,0.62,0.32,0.49,0.52,0.52,0.52,"",-1,-9.1,-1,-0.8,-47847,-0.4,-78608,-5.6,2950,4.7,6,0.3,293,0.3
"06085","5","2382","76","0","2023","A","",1041,19352,2690237745,224064148,9757942,2673,139016,"",0.68,1.08,0.80,1.08,1.10,0.75,0.75,"",25,2.5,882,4.8,364445095,15.7,32731298,17.1,982853,11.2,251,10.4,13091,10.4
"06085","5","23821","77","0","2023","A","",496,10514,1714272141,135599944,5906309,3136,163049,"",0.76,1.36,1.18,1.50,1.46,0.87,0.87,"",8,1.6,829,8.6,337844832,24.5,32792746,31.9,938145,18.9,403,14.7,20922,14.7
"06085","5","238211","78","0","2023","A","",333,3600,780222702,62501587,2016037,4168,216754,"",0.84,1.37,1.89,2.04,2.04,1.38,1.38,"",9,2.8,998,38.4,321340590,70.0,34280515,121.5,970221,92.8,777,22.9,40397,22.9
"06085","5","238212","78","0","2023","A","",163,6914,934049439,73098357,3890272,2598,135090,"",0.64,1.36,0.90,1.22,1.28,0.66,0.66,"",-2,-1.2,-169,-2.4,16504242,1.8,-1487769,-2.0,-32076,-0.8,107,4.3,5539,4.3
"06085","5","23822","77","0","2023","A","",511,8430,935311291,84660278,3743850,2134,110953,"",0.63,0.92,0.57,0.81,0.89,0.62,0.62,"",16,3.2,26,0.3,25461432,2.8,-101248,-0.1,65006,1.8,52,2.5,2683,2.5
"06085","5","238221","78","0","2023","A","",408,3050,239173736,31662801,1060350,1508,78426,"",0.67,0.63,0.32,0.59,0.66,0.51,0.51,"",18,4.6,118,4.0,9967318,4.3,1480491,4.9,41875,4.1,5,0.3,259,0.3
"06085","5","238222","78","0","2023","A","",104,5380,696137555,52997477,2683500,2488,129390,"",0.53,1.24,0.78,1.05,1.04,0.62,0.62,"",-1,-1.0,-91,-1.7,15494114,2.3,-1581739,-2.9,23131,0.9,96,4.0,4986,4.0
"06085","5","23829","77","0","2023","A","",34,408,40654313,3803926,107783,1915,99562,"",0.41,0.36,0.16,0.28,0.17,0.45,0.45,"",2,6.2,26,6.8,1138831,2.9,39800,1.1,-20298,-15.8,-76,-3.8,-3972,-3.8
"06085","5","238291","78","0","2023","A","",18,90,6596717,965974,30827,1406,73094,"",0.88,0.75,0.35,0.69,0.63,0.47,0.47,"",2,12.5,17,23.3,1314704,24.9,289425,42.8,9709,46.0,10,0.7,489,0.7
"06085","5","238292","78","0","2023","A","",16,318,34057596,2837952,76956,2059,107071,"",0.26,0.32,0.15,0.24,0.13,0.46,0.46,"",-1,-5.9,9,2.9,-175873,-0.5,-249625,-8.1,-30007,-28.1,-72,-3.4,-3747,-3.4
"06085","5","2383","76","0","2023","A","",727,8889,748152653,102548064,3918753,1619,84171,"",0.79,1.45,0.81,1.43,1.22,0.56,0.56,"",-10,-1.4,-467,-5.0,-9456743,-1.2,-2063784,-2.0,44571,1.2,62,4.0,3192,3.9
"06085","5","23831","77","0","2023","A","",112,3900,385816335,50023751,2145171,1902,98919,"",0.76,2.16,1.29,2.21,1.86,0.60,0.60,"",-3,-2.6,-35,-0.9,9872517,2.6,3627166,7.8,195718,10.0,65,3.5,3374,3.5
"06085","5","238311","78","0","2023","A","",81,1562,130442719,20622133,655244,1606,83497,"",0.76,1.81,1.07,1.95,1.88,0.59,0.59,"",-2,-2.4,-24,-1.5,2660308,2.1,3468588,20.2,131852,25.2,57,3.7,2936,3.6
"06085","5","238312","78","0","2023","A","",32,2338,255373616,29401618,1489927,2100,109223,"",0.78,2.47,1.45,2.44,1.86,0.59,0.59,"",1,3.2,-11,-0.5,7212209,2.9,158578,0.5,63866,4.5,68,3.3,3559,3.4
"06085","5","23832","77","0","2023","A","",286,2282,148384497,25794345,780505,1250,65022,"",1.01,1.53,0.74,1.51,1.01,0.48,0.48,"",2,0.7,-207,-8.3,-10326445,-6.5,-3520644,-12.0,-77650,-9.0,24,2.0,1268,2.0
"06085","5","238321","78","0","2023","A","",255,1481,86090376,17884030,466084,1118,58136,"",1.07,1.58,0.78,1.66,1.25,0.50,0.50,"",1,0.4,-285,-16.1,-14873258,-14.7,-4266342,-19.3,-113917,-19.6,19,1.7,965,1.7
"06085","5","238322","78","0","2023","A","",30,801,62294121,7910315,314421,1495,77746,"",0.67,1.45,0.69,1.24,0.78,0.48,0.48,"",0,0.0,78,10.8,4546813,7.9,745698,10.4,36267,13.0,-40,-2.6,-2080,-2.6
"06085","5","23833","77","0","2023","A","",104,978,82953789,9761460,431317,1630,84784,"",0.80,1.65,0.91,1.45,1.58,0.55,0.55,"",-3,-2.8,-97,-9.0,-3412672,-4.0,-542009,-5.3,-14314,-3.2,84,5.4,4412,5.5
"06085","5","238331","78","0","2023","A","",90,625,47207693,6271115,248480,1452,75482,"",0.84,1.61,0.90,1.45,1.81,0.56,0.56,"",-3,-3.2,-31,-4.7,-1761504,-3.6,-167539,-2.6,-935,-0.4,17,1.2,853,1.1
"06085","5","238332","78","0","2023","A","",14,353,35746096,3490345,182837,1947,101264,"",0.61,1.72,0.92,1.47,1.35,0.54,0.54,"",0,0.0,-65,-15.6,-1651168,-4.4,-374470,-9.7,-13379,-6.8,228,13.3,11886,13.3
"06085","5","23834","77","0","2023","A","",87,617,41884141,6222168,188193,1305,67856,"",1.21,1.50,0.71,1.29,0.96,0.48,0.48,"",2,2.4,-4,-0.6,946066,2.3,-105308,-1.7,14720,8.5,38,3.0,1960,3.0
"06085","5","238341","78","0","2023","A","",83,477,29253434,4756490,113314,1179,61285,"",1.31,1.51,0.70,1.31,0.93,0.46,0.46,"",2,2.5,-57,-10.7,-4891795,-14.3,-564580,-10.6,-17243,-13.2,-50,-4.1,-2637,-4.1
"06085","5","238342","78","0","2023","A","",4,140,12630707,1465678,74879,1736,90273,"",0.47,1.45,0.76,1.24,1.02,0.53,0.53,"",0,0.0,53,60.9,5837861,85.9,459272,45.6,31963,74.5,236,15.7,12269,15.7
"06085","5","23835","77","0","2023","A","",96,491,37845340,4947484,163789,1483,77130,"",0.44,0.42,0.21,0.37,0.34,0.51,0.51,"",-8,-7.7,-64,-11.5,-4916054,-11.5,-399268,-7.5,-36853,-18.4,2,0.1,129,0.2
"06085","5","238351","78","0","2023","A","",84,367,25630508,3498651,96681,1343,69854,"",0.43,0.40,0.19,0.33,0.31,0.49,0.49,"",-8,-8.7,-34,-8.5,-2007976,-7.3,-261823,-7.0,-17272,-15.2,18,1.4,973,1.4
"06085","5","238352","78","0","2023","A","",12,124,12214832,1448833,67108,1898,98706,"",0.48,0.50,0.27,0.49,0.40,0.54,0.54,"",0,0.0,-30,-19.5,-2908078,-19.2,-137445,-8.7,-19581,-22.6,11,0.6,558,0.6
"06085","5","23839","77","0","2023","A","",43,620,51268551,5798856,209778,1591,82725,"",0.60,0.98,0.51,0.83,0.63,0.52,0.52,"",-1,-2.3,-60,-8.8,-1620155,-3.1,-1123721,-16.2,-37050,-15.0,96,6.4,4986,6.4
"06085","5","238391","78","0","2023","A","",21,118,6878593,1133509,28477,1122,58334,"",0.51,0.43,0.17,0.38,0.28,0.39,0.39,"",-2,-8.7,-76,-39.2,-4664796,-40.4,-976088,-46.3,-26518,-48.2,-23,-2.0,-1219,-2.0
"06085","5","238392","78","0","2023","A","",22,502,44389958,4665347,181301,1701,88456,"",0.72,1.41,0.74,1.16,0.79,0.53,0.53,"",1,4.8,15,3.1,3044641,7.4,-147633,-3.1,-10532,-5.5,67,4.1,3471,4.1
"06085","5","2389","76","0","2023","A","",243,2881,250036318,29503987,1017174,1669,86796,"",0.38,0.51,0.26,0.44,0.28,0.51,0.51,"",13,5.7,-83,-2.8,8132070,3.4,180599,0.6,21836,2.2,99,6.3,5180,6.3
"06085","5","23891","77","0","2023","A","",82,926,91533662,10149859,391947,1902,98884,"",0.30,0.33,0.19,0.29,0.22,0.58,0.58,"",2,2.5,-61,-6.2,3900654,4.5,1198098,13.4,54118,16.0,194,11.4,10082,11.4
"06085","5","238911","78","0","2023","A","",49,284,19156826,2852897,94236,1297,67454,"",0.30,0.27,0.12,0.21,0.16,0.45,0.45,"",2,4.3,1,0.4,444666,2.4,138089,5.1,9167,10.8,27,2.1,1392,2.1
"06085","5","238912","78","0","2023","A","",33,642,72376836,7296962,297711,2169,112795,"",0.29,0.36,0.22,0.34,0.25,0.61,0.61,"",0,0.0,-62,-8.8,3455988,5.0,1060009,17.0,44951,17.8,285,15.1,14838,15.1
"06085","5","23899","77","0","2023","A","",161,1955,158502656,19354128,625227,1559,81072,"",0.44,0.71,0.34,0.61,0.33,0.49,0.49,"",11,7.3,-22,-1.1,4231416,2.7,-1017499,-5.0,-32282,-4.9,58,3.9,3042,3.9
"06085","5","238991","78","0","2023","A","",123,1199,89152655,12046613,376948,1430,74340,"",0.50,0.87,0.45,0.78,0.45,0.51,0.51,"",12,10.8,14,1.2,1603003,1.8,-799365,-6.2,-44590,-10.6,10,0.7,484,0.7
"06085","5","238992","78","0","2023","A","",39,756,69350001,7307515,248279,1764,91753,"",0.32,0.54,0.27,0.44,0.24,0.49,0.49,"",0,0.0,-36,-4.5,2628413,3.9,-218134,-2.9,12308,5.2,143,8.8,7473,8.9
