UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
216931,51, 51,"R",1,"R",1
216931,54, 54,"R",1,"R",1
216931,58,999,"R",490,"R",471
216931,90, 90,"R",23,"R",16
216931,99, 99,"R",513,"R",487
216940,10, 10,"R",12,"R",12
216940,18, 18,"R",1,"R",0
216940,24, 24,"R",5,"R",4
216940,26, 26,"R",1,"R",1
216940,34, 34,"R",12,"R",11
216940,42, 42,"R",89,"R",81
216940,58,999,"R",120,"R",109
216940,99, 99,"R",120,"R",109
217059, 5,  5,"R",1,"Z",0
217059, 6,  6,"R",2,"R",2
217059, 8,  8,"R",2,"R",2
217059, 9,  9,"R",7,"R",6
217059,10, 10,"R",7,"R",6
217059,12, 12,"R",4,"R",3
217059,13, 13,"R",1,"R",1
217059,16, 16,"R",1,"R",1
217059,17, 17,"R",2,"R",2
217059,20, 20,"R",1,"R",1
217059,24, 24,"R",150,"R",126
217059,25, 25,"R",3,"R",3
217059,33, 33,"R",2,"R",1
217059,34, 34,"R",28,"R",27
217059,36, 36,"R",24,"R",18
217059,37, 37,"R",2,"R",2
217059,39, 39,"R",3,"R",3
217059,41, 41,"R",1,"R",1
217059,42, 42,"R",535,"R",415
217059,45, 45,"R",1,"R",0
217059,47, 47,"R",1,"R",1
217059,48, 48,"R",3,"R",2
217059,50, 50,"R",1,"R",1
217059,51, 51,"R",14,"R",11
217059,53, 53,"R",2,"R",0
217059,54, 54,"R",3,"R",2
217059,58,999,"R",801,"R",637
217059,90, 90,"R",4,"R",0
217059,99, 99,"R",805,"R",637
217156, 1,  1,"R",4,"R",4
217156, 2,  2,"R",2,"R",2
217156, 4,  4,"R",15,"R",14
217156, 5,  5,"R",2,"R",2
217156, 6,  6,"R",221,"R",216
217156, 8,  8,"R",20,"R",20
217156, 9,  9,"R",64,"R",60
217156,10, 10,"R",2,"R",2
217156,11, 11,"R",10,"R",7
217156,12, 12,"R",65,"R",64
217156,13, 13,"R",43,"R",43
217156,15, 15,"R",10,"R",10
217156,16, 16,"R",6,"R",6
217156,17, 17,"R",36,"R",34
217156,18, 18,"R",5,"R",5
217156,19, 19,"R",2,"R",2
217156,20, 20,"R",2,"R",2
217156,21, 21,"R",3,"R",3
217156,22, 22,"R",8,"R",8
217156,23, 23,"R",8,"R",8
217156,24, 24,"R",38,"R",36
217156,25, 25,"R",142,"R",138
217156,26, 26,"R",19,"R",19
217156,27, 27,"R",10,"R",10
217156,28, 28,"R",2,"R",2
217156,29, 29,"R",11,"R",11
217156,30, 30,"R",2,"R",1
217156,31, 31,"R",2,"R",2
217156,32, 32,"R",1,"R",1
217156,33, 33,"R",9,"R",9
217156,34, 34,"R",86,"R",82
217156,35, 35,"R",2,"R",2
217156,36, 36,"R",227,"R",213
217156,37, 37,"R",22,"R",22
217156,38, 38,"R",1,"R",1
217156,39, 39,"R",18,"R",18
217156,40, 40,"R",4,"R",4
217156,41, 41,"R",12,"R",12
217156,42, 42,"R",42,"R",41
217156,44, 44,"R",58,"R",55
217156,45, 45,"R",5,"R",5
217156,46, 46,"R",1,"R",1
217156,47, 47,"R",10,"R",10
217156,48, 48,"R",76,"R",72
217156,49, 49,"R",3,"R",1
217156,50, 50,"R",3,"R",3
217156,51, 51,"R",42,"R",42
217156,53, 53,"R",38,"R",36
217156,54, 54,"R",1,"R",1
217156,55, 55,"R",6,"R",6
217156,57, 57,"R",2,"R",2
217156,58,999,"R",1423,"R",1370
217156,70, 70,"R",1,"R",1
217156,72, 72,"R",7,"R",7
217156,78, 78,"R",1,"R",1
217156,89,999,"R",9,"R",9
217156,90, 90,"R",262,"R",226
217156,98, 98,"R",1,"A",
217156,99, 99,"R",1695,"R",1605
217165, 6,  6,"R",6,"R",6
217165, 8,  8,"R",3,"R",2
217165, 9,  9,"R",169,"R",169
217165,10, 10,"R",1,"R",1
217165,12, 12,"R",12,"R",11
217165,13, 13,"R",1,"R",1
217165,17, 17,"R",1,"R",1
217165,18, 18,"R",1,"R",1
217165,23, 23,"R",14,"R",14
217165,24, 24,"R",5,"R",5
217165,25, 25,"R",419,"R",418
217165,26, 26,"R",1,"R",1
217165,27, 27,"R",3,"R",3
217165,29, 29,"R",1,"R",1
217165,31, 31,"R",1,"R",1
217165,33, 33,"R",29,"R",28
217165,34, 34,"R",30,"R",30
217165,36, 36,"R",40,"R",39
217165,37, 37,"R",1,"R",1
217165,39, 39,"R",2,"R",2
217165,41, 41,"R",1,"R",1
217165,42, 42,"R",5,"R",5
217165,44, 44,"R",116,"R",116
217165,47, 47,"R",2,"R",2
217165,48, 48,"R",4,"R",4
217165,50, 50,"R",6,"R",6
217165,51, 51,"R",4,"R",4
217165,53, 53,"R",2,"R",2
217165,57, 57,"R",1,"R",0
217165,58,999,"R",881,"R",875
217165,72, 72,"R",12,"R",12
217165,89,999,"R",12,"R",12
217165,90, 90,"R",55,"R",52
217165,99, 99,"R",948,"R",939
217235, 4,  4,"R",3,"R",3
217235, 5,  5,"R",1,"R",1
217235, 6,  6,"R",19,"R",17
217235, 8,  8,"R",7,"R",7
217235, 9,  9,"R",79,"R",75
217235,10, 10,"R",5,"R",3
217235,11, 11,"R",1,"R",1
217235,12, 12,"R",22,"R",21
217235,13, 13,"R",14,"R",13
217235,16, 16,"R",1,"R",1
217235,17, 17,"R",16,"R",13
217235,18, 18,"R",9,"R",9
217235,22, 22,"R",2,"R",2
217235,23, 23,"R",10,"R",9
217235,24, 24,"R",30,"R",28
217235,25, 25,"R",224,"R",206
217235,26, 26,"R",5,"R",5
217235,27, 27,"R",1,"R",1
217235,28, 28,"R",1,"R",1
217235,29, 29,"R",2,"R",2
217235,31, 31,"R",1,"R",1
217235,32, 32,"R",1,"R",1
217235,33, 33,"R",42,"R",40
217235,34, 34,"R",79,"R",75
217235,35, 35,"R",2,"R",2
217235,36, 36,"R",143,"R",134
217235,37, 37,"R",5,"R",5
217235,39, 39,"R",12,"R",10
217235,41, 41,"R",1,"R",1
217235,42, 42,"R",50,"R",45
217235,44, 44,"R",175,"R",161
217235,45, 45,"R",8,"R",7
217235,46, 46,"R",1,"R",1
217235,47, 47,"R",3,"R",3
217235,48, 48,"R",21,"R",20
217235,49, 49,"R",1,"R",1
217235,50, 50,"R",14,"R",12
217235,51, 51,"R",24,"R",21
217235,53, 53,"R",2,"R",2
217235,54, 54,"R",1,"R",1
217235,55, 55,"R",1,"R",1
217235,58,999,"R",1039,"R",962
217235,90, 90,"R",16,"R",9
217235,98, 98,"R",1,"A",
217235,99, 99,"R",1056,"R",971
217305, 6,  6,"R",1,"R",1
217305, 9,  9,"R",43,"R",34
217305,11, 11,"R",1,"R",0
217305,12, 12,"R",1,"R",1
217305,13, 13,"R",2,"R",1
217305,24, 24,"R",2,"R",2
217305,25, 25,"R",139,"R",45
217305,29, 29,"R",1,"R",1
217305,33, 33,"R",7,"R",6
217305,34, 34,"R",5,"R",4
217305,36, 36,"R",15,"R",14
217305,44, 44,"R",262,"R",127
217305,45, 45,"R",1,"R",0
217305,50, 50,"R",1,"R",1
217305,51, 51,"R",1,"R",1
217305,57, 57,"R",11,"R",6
217305,58,999,"R",493,"R",244
217305,99, 99,"R",493,"R",244
217402, 6,  6,"R",11,"R",11
217402, 8,  8,"R",3,"R",3
217402, 9,  9,"R",147,"R",143
217402,10, 10,"R",2,"R",2
217402,11, 11,"R",1,"R",1
217402,12, 12,"R",9,"R",8
217402,16, 16,"R",1,"Z",0
217402,17, 17,"R",12,"R",12
217402,18, 18,"R",3,"R",3
217402,20, 20,"R",1,"R",1
217402,21, 21,"R",1,"R",1
217402,23, 23,"R",13,"R",13
217402,24, 24,"R",22,"R",22
217402,25, 25,"R",432,"R",429
217402,27, 27,"R",7,"R",7
217402,29, 29,"R",2,"R",2
217402,33, 33,"R",18,"R",18
217402,34, 34,"R",134,"R",133
217402,36, 36,"R",202,"R",202
217402,37, 37,"R",6,"R",6
217402,39, 39,"R",1,"R",1
217402,41, 41,"R",1,"R",1
217402,42, 42,"R",15,"R",14
217402,44, 44,"R",94,"R",91
217402,45, 45,"R",3,"R",3
217402,47, 47,"R",2,"R",2
217402,48, 48,"R",10,"R",10
217402,50, 50,"R",8,"R",8
217402,51, 51,"R",12,"R",11
217402,53, 53,"R",1,"R",1
217402,55, 55,"R",2,"R",2
217402,58,999,"R",1176,"R",1161
217402,72, 72,"R",1,"R",1
217402,89,999,"R",1,"R",1
217402,90, 90,"R",20,"R",12
217402,99, 99,"R",1197,"R",1174
217420, 6,  6,"R",2,"R",1
217420, 8,  8,"R",1,"R",1
217420, 9,  9,"R",25,"R",24
217420,12, 12,"R",3,"R",2
217420,13, 13,"R",2,"R",2
217420,17, 17,"R",1,"R",1
217420,21, 21,"R",1,"R",0
217420,23, 23,"R",2,"R",2
217420,24, 24,"R",1,"R",1
217420,25, 25,"R",71,"R",62
217420,32, 32,"R",1,"R",1
217420,33, 33,"R",10,"R",10
217420,34, 34,"R",6,"R",6
217420,36, 36,"R",10,"R",10
217420,39, 39,"R",1,"R",1
217420,40, 40,"R",1,"R",1
217420,42, 42,"R",1,"R",1
217420,44, 44,"R",670,"R",601
217420,48, 48,"R",2,"R",2
217420,51, 51,"R",1,"R",1
217420,58,999,"R",812,"R",730
217420,90, 90,"R",1,"R",1
217420,99, 99,"R",813,"R",731
217484, 1,  1,"R",1,"R",1
217484, 4,  4,"R",1,"R",1
217484, 5,  5,"R",1,"R",1
217484, 6,  6,"R",19,"R",19
217484, 8,  8,"R",2,"R",2
217484, 9,  9,"R",415,"R",396
217484,10, 10,"R",4,"R",4
217484,11, 11,"R",1,"R",1
217484,12, 12,"R",13,"R",11
217484,13, 13,"R",8,"R",8
217484,15, 15,"R",1,"R",1
217484,17, 17,"R",9,"R",9
217484,19, 19,"R",1,"R",1
217484,20, 20,"R",1,"R",1
217484,21, 21,"R",1,"R",1
217484,23, 23,"R",33,"R",31
217484,24, 24,"R",17,"R",17
217484,25, 25,"R",627,"R",602
217484,26, 26,"R",2,"R",2
217484,27, 27,"R",5,"R",5
217484,28, 28,"R",1,"R",1
217484,29, 29,"R",1,"R",1
217484,32, 32,"R",1,"R",0
217484,33, 33,"R",69,"R",69
217484,34, 34,"R",291,"R",284
217484,35, 35,"R",1,"R",1
217484,36, 36,"R",318,"R",311
217484,37, 37,"R",9,"R",8
217484,39, 39,"R",7,"R",7
217484,40, 40,"R",2,"R",2
217484,41, 41,"R",1,"R",1
217484,42, 42,"R",50,"R",49
217484,44, 44,"R",1284,"R",1221
217484,45, 45,"R",1,"R",1
217484,47, 47,"R",1,"R",1
217484,48, 48,"R",12,"R",11
217484,50, 50,"R",18,"R",16
217484,51, 51,"R",16,"R",16
217484,53, 53,"R",6,"R",6
217484,54, 54,"R",3,"R",3
217484,55, 55,"R",1,"R",1
217484,57, 57,"R",6,"R",5
217484,58,999,"R",3261,"R",3129
217484,72, 72,"R",1,"R",1
217484,78, 78,"R",1,"R",1
217484,89,999,"R",2,"R",2
217484,90, 90,"R",26,"R",18
217484,99, 99,"R",3289,"R",3149
217493, 1,  1,"R",1,"R",1
217493, 4,  4,"R",1,"R",1
217493, 6,  6,"R",83,"R",83
217493, 8,  8,"R",1,"R",1
217493, 9,  9,"R",5,"R",5
217493,11, 11,"R",4,"R",4
217493,12, 12,"R",9,"R",9
217493,13, 13,"R",10,"R",10
217493,17, 17,"R",6,"R",6
217493,18, 18,"R",2,"R",2
217493,19, 19,"R",1,"R",1
217493,21, 21,"R",1,"R",1
217493,22, 22,"R",1,"R",1
217493,23, 23,"R",1,"R",1
217493,24, 24,"R",13,"R",13
217493,25, 25,"R",31,"R",31
217493,26, 26,"R",3,"R",3
217493,27, 27,"R",1,"R",1
217493,29, 29,"R",4,"R",4
217493,33, 33,"R",3,"R",3
217493,34, 34,"R",31,"R",31
217493,36, 36,"R",42,"R",42
217493,37, 37,"R",5,"R",5
217493,39, 39,"R",3,"R",3
217493,40, 40,"R",3,"R",3
217493,42, 42,"R",7,"R",7
217493,44, 44,"R",6,"R",6
217493,45, 45,"R",2,"R",2
217493,47, 47,"R",1,"R",1
217493,48, 48,"R",13,"R",13
217493,50, 50,"R",1,"R",1
217493,51, 51,"R",8,"R",8
217493,53, 53,"R",4,"R",4
217493,54, 54,"R",1,"R",1
217493,55, 55,"R",2,"R",2
217493,58,999,"R",310,"R",310
217493,72, 72,"R",1,"R",1
217493,78, 78,"R",2,"R",2
217493,89,999,"R",3,"R",3
217493,90, 90,"R",191,"R",191
217493,99, 99,"R",504,"R",504
217518, 6,  6,"R",4,"R",4
217518, 8,  8,"R",3,"R",3
217518, 9,  9,"R",183,"R",183
217518,10, 10,"R",1,"R",1
217518,12, 12,"R",5,"R",5
217518,13, 13,"R",1,"R",1
217518,17, 17,"R",11,"R",11
217518,19, 19,"R",1,"R",1
217518,23, 23,"R",24,"R",24
217518,24, 24,"R",8,"R",8
217518,25, 25,"R",358,"R",358
217518,26, 26,"R",1,"R",1
217518,30, 30,"R",1,"R",1
217518,33, 33,"R",57,"R",57
217518,34, 34,"R",42,"R",42
217518,36, 36,"R",96,"R",96
217518,37, 37,"R",4,"R",4
217518,42, 42,"R",7,"R",7
217518,44, 44,"R",166,"R",166
217518,45, 45,"R",2,"R",2
217518,47, 47,"R",1,"R",1
217518,48, 48,"R",6,"R",6
217518,50, 50,"R",10,"R",10
217518,51, 51,"R",4,"R",4
217518,53, 53,"R",2,"R",2
217518,54, 54,"R",1,"R",1
217518,55, 55,"R",2,"R",2
217518,58,999,"R",1001,"R",1001
217518,90, 90,"R",9,"R",9
217518,98, 98,"R",12,"A",
217518,99, 99,"R",1022,"R",1010
217536, 1,  1,"R",1,"R",1
217536, 4,  4,"R",2,"R",2
217536, 6,  6,"R",6,"R",6
217536, 8,  8,"R",3,"R",3
217536, 9,  9,"R",106,"R",103
217536,10, 10,"R",1,"R",1
217536,12, 12,"R",3,"R",3
217536,13, 13,"R",2,"R",1
217536,15, 15,"R",1,"R",0
217536,17, 17,"R",1,"R",1
217536,18, 18,"R",1,"R",1
217536,21, 21,"R",1,"R",1
217536,23, 23,"R",7,"R",7
217536,24, 24,"R",4,"R",4
217536,25, 25,"R",181,"R",175
217536,26, 26,"R",2,"R",2
217536,27, 27,"R",2,"R",1
217536,28, 28,"R",1,"R",1
217536,33, 33,"R",21,"R",18
217536,34, 34,"R",41,"R",41
217536,36, 36,"R",62,"R",60
217536,37, 37,"R",1,"R",0
217536,39, 39,"R",4,"R",4
217536,42, 42,"R",6,"R",6
217536,44, 44,"R",67,"R",66
217536,47, 47,"R",2,"R",2
217536,48, 48,"R",4,"R",2
217536,50, 50,"R",8,"R",8
217536,53, 53,"R",1,"R",1
217536,55, 55,"R",1,"R",1
217536,58,999,"R",543,"R",522
217536,90, 90,"R",9,"R",0
217536,99, 99,"R",552,"R",522
217581, 9,  9,"R",1,"R",0
217581,25, 25,"R",9,"R",2
217581,44, 44,"R",48,"R",18
217581,58,999,"R",58,"R",20
217581,99, 99,"R",58,"R",20
217688, 4,  4,"R",4,"R",4
217688, 5,  5,"R",2,"R",2
217688, 6,  6,"R",8,"R",6
217688, 8,  8,"R",4,"R",3
217688, 9,  9,"R",2,"R",2
217688,10, 10,"R",1,"R",1
217688,12, 12,"R",6,"R",6
217688,13, 13,"R",28,"R",26
217688,17, 17,"R",2,"R",2
217688,18, 18,"R",3,"R",3
217688,22, 22,"R",1,"R",1
217688,23, 23,"R",1,"R",1
217688,24, 24,"R",8,"R",7
217688,25, 25,"R",6,"R",6
217688,26, 26,"R",1,"R",1
217688,27, 27,"R",1,"R",1
217688,30, 30,"R",1,"R",1
217688,33, 33,"R",2,"R",2
217688,34, 34,"R",11,"R",11
217688,36, 36,"R",16,"R",15
217688,37, 37,"R",30,"R",29
217688,39, 39,"R",5,"R",5
217688,42, 42,"R",8,"R",8
217688,44, 44,"R",1,"R",1
217688,45, 45,"R",529,"R",498
217688,47, 47,"R",4,"R",4
217688,48, 48,"R",4,"R",4
217688,51, 51,"R",10,"R",10
217688,53, 53,"R",1,"R",1
217688,56, 56,"R",1,"R",1
217688,57, 57,"R",1,"R",1
217688,58,999,"R",702,"R",663
217688,90, 90,"R",23,"R",18
217688,99, 99,"R",725,"R",681
217712, 6,  6,"R",1,"R",0
217712,13, 13,"R",23,"R",2
217712,29, 29,"R",1,"R",0
217712,34, 34,"R",3,"R",2
217712,36, 36,"R",1,"R",0
217712,37, 37,"R",1,"R",0
217712,39, 39,"R",2,"R",1
217712,45, 45,"R",393,"R",197
217712,55, 55,"R",1,"R",1
217712,58,999,"R",426,"R",203
217712,99, 99,"R",426,"R",203
217749, 1,  1,"R",6,"R",5
217749, 4,  4,"R",3,"R",3
217749, 6,  6,"R",7,"R",7
217749, 8,  8,"R",5,"R",4
217749,10, 10,"R",3,"R",3
217749,12, 12,"R",22,"R",20
217749,13, 13,"R",18,"R",15
217749,15, 15,"R",1,"R",1
217749,16, 16,"R",1,"R",1
217749,17, 17,"R",9,"R",9
217749,18, 18,"R",16,"R",13
217749,19, 19,"R",1,"R",1
217749,20, 20,"R",4,"R",4
217749,21, 21,"R",1,"R",1
217749,22, 22,"R",1,"R",0
217749,23, 23,"R",3,"R",3
217749,24, 24,"R",9,"R",8
217749,25, 25,"R",4,"R",4
217749,26, 26,"R",32,"R",31
217749,27, 27,"R",8,"R",5
217749,29, 29,"R",5,"R",4
217749,31, 31,"R",3,"R",3
217749,32, 32,"R",2,"R",1
217749,33, 33,"R",10,"R",8
217749,34, 34,"R",3,"R",3
217749,35, 35,"R",3,"R",3
217749,36, 36,"R",5,"R",4
217749,37, 37,"R",35,"R",32
217749,39, 39,"R",11,"R",10
217749,40, 40,"R",1,"R",1
217749,41, 41,"R",1,"R",1
217749,42, 42,"R",23,"R",21
217749,44, 44,"R",1,"R",0
217749,45, 45,"R",192,"R",179
217749,47, 47,"R",9,"R",9
217749,48, 48,"R",14,"R",14
217749,49, 49,"R",3,"R",2
217749,50, 50,"R",2,"R",2
217749,51, 51,"R",9,"R",8
217749,53, 53,"R",1,"R",1
217749,54, 54,"R",1,"R",1
217749,55, 55,"R",8,"R",7
217749,56, 56,"R",4,"R",4
217749,57, 57,"R",1,"R",1
217749,58,999,"R",501,"R",457
217749,66, 66,"R",5,"R",4
217749,69, 69,"R",10,"R",10
217749,72, 72,"R",1,"R",1
217749,89,999,"R",16,"R",15
217749,90, 90,"R",32,"R",17
217749,99, 99,"R",549,"R",489
217776, 1,  1,"R",1,"R",1
217776,12, 12,"R",10,"R",8
217776,13, 13,"R",19,"R",19
217776,17, 17,"R",2,"R",2
217776,18, 18,"R",1,"R",1
217776,21, 21,"R",1,"R",1
217776,23, 23,"R",1,"R",1
217776,25, 25,"R",1,"R",1
217776,37, 37,"R",17,"R",15
217776,39, 39,"R",2,"R",2
217776,42, 42,"R",2,"R",2
217776,45, 45,"R",94,"R",88
217776,47, 47,"R",2,"R",2
217776,48, 48,"R",1,"R",1
217776,49, 49,"R",3,"R",2
217776,54, 54,"R",1,"R",1
217776,55, 55,"R",1,"R",1
217776,58,999,"R",159,"R",148
217776,99, 99,"R",159,"R",148
217819, 1,  1,"R",14,"R",13
217819, 2,  2,"R",1,"R",1
217819, 4,  4,"R",3,"R",3
217819, 5,  5,"R",3,"R",3
217819, 6,  6,"R",22,"R",22
217819, 8,  8,"R",35,"R",35
217819, 9,  9,"R",85,"R",84
217819,10, 10,"R",10,"R",10
217819,11, 11,"R",6,"R",6
217819,12, 12,"R",45,"R",43
217819,13, 13,"R",79,"R",78
217819,15, 15,"R",1,"R",1
217819,16, 16,"R",3,"R",2
217819,17, 17,"R",36,"R",36
217819,18, 18,"R",6,"R",6
217819,19, 19,"R",1,"R",1
217819,20, 20,"R",5,"R",5
217819,21, 21,"R",17,"R",17
217819,22, 22,"R",8,"R",8
217819,23, 23,"R",10,"R",9
217819,24, 24,"R",95,"R",95
217819,25, 25,"R",140,"R",136
217819,26, 26,"R",10,"R",9
217819,27, 27,"R",8,"R",7
217819,29, 29,"R",7,"R",7
217819,30, 30,"R",3,"R",3
217819,31, 31,"R",1,"R",1
217819,32, 32,"R",2,"R",2
217819,33, 33,"R",21,"R",21
217819,34, 34,"R",209,"R",207
217819,36, 36,"R",151,"R",150
217819,37, 37,"R",128,"R",123
217819,39, 39,"R",34,"R",33
217819,40, 40,"R",2,"R",2
217819,41, 41,"R",2,"R",2
217819,42, 42,"R",148,"R",142
217819,44, 44,"R",28,"R",27
217819,45, 45,"R",1012,"R",970
217819,47, 47,"R",35,"R",35
217819,48, 48,"R",34,"R",32
217819,49, 49,"R",2,"R",0
217819,50, 50,"R",6,"R",5
217819,51, 51,"R",125,"R",123
217819,53, 53,"R",9,"R",9
217819,54, 54,"R",4,"R",4
217819,55, 55,"R",7,"R",7
217819,56, 56,"R",1,"R",1
217819,57, 57,"R",1,"R",1
217819,58,999,"R",2615,"R",2537
217819,90, 90,"R",22,"R",15
217819,99, 99,"R",2637,"R",2552
217864, 1,  1,"R",6,"R",5
217864, 2,  2,"R",1,"R",1
217864, 4,  4,"R",4,"R",4
217864, 6,  6,"R",8,"R",6
217864, 8,  8,"R",4,"R",4
217864, 9,  9,"R",4,"R",4
217864,10, 10,"R",2,"R",2
217864,12, 12,"R",37,"R",33
217864,13, 13,"R",37,"R",37
217864,16, 16,"R",1,"R",1
217864,17, 17,"R",9,"R",8
217864,18, 18,"R",3,"R",3
217864,19, 19,"R",2,"R",2
217864,21, 21,"R",2,"R",1
217864,24, 24,"R",15,"R",15
217864,25, 25,"R",5,"R",5
217864,26, 26,"R",3,"R",3
217864,28, 28,"R",2,"R",2
217864,29, 29,"R",4,"R",4
217864,32, 32,"R",2,"R",2
217864,33, 33,"R",3,"R",2
217864,34, 34,"R",15,"R",12
217864,36, 36,"R",6,"R",6
217864,37, 37,"R",43,"R",41
217864,39, 39,"R",10,"R",10
217864,40, 40,"R",1,"R",1
217864,41, 41,"R",2,"R",2
217864,42, 42,"R",11,"R",10
217864,44, 44,"R",1,"R",1
217864,45, 45,"R",336,"R",314
217864,46, 46,"R",1,"R",1
217864,47, 47,"R",11,"R",9
217864,48, 48,"R",29,"R",27
217864,51, 51,"R",24,"R",24
217864,53, 53,"R",4,"R",4
217864,54, 54,"R",1,"R",1
217864,55, 55,"R",2,"R",2
217864,58,999,"R",651,"R",609
217864,66, 66,"R",1,"R",1
217864,72, 72,"R",1,"R",1
217864,89,999,"R",2,"R",2
217864,90, 90,"R",8,"R",6
217864,99, 99,"R",661,"R",617
217873, 1,  1,"R",1,"R",1
217873, 6,  6,"R",4,"R",3
217873,11, 11,"R",1,"R",1
217873,12, 12,"R",6,"R",5
217873,13, 13,"R",18,"R",18
217873,17, 17,"R",2,"R",1
217873,20, 20,"R",2,"R",2
217873,24, 24,"R",6,"R",6
217873,26, 26,"R",13,"R",12
217873,29, 29,"R",4,"R",3
217873,34, 34,"R",2,"R",1
217873,36, 36,"R",3,"R",2
217873,37, 37,"R",2,"R",2
217873,39, 39,"R",3,"R",3
217873,42, 42,"R",1,"R",1
217873,45, 45,"R",368,"R",348
217873,47, 47,"R",3,"R",2
217873,48, 48,"R",1,"R",1
217873,51, 51,"R",2,"R",2
217873,53, 53,"R",2,"R",1
217873,55, 55,"R",1,"R",1
217873,57, 57,"R",2,"R",2
217873,58,999,"R",447,"R",418
217873,98, 98,"R",10,"A",
217873,99, 99,"R",457,"R",418
217882, 1,  1,"R",11,"R",11
217882, 2,  2,"R",2,"R",2
217882, 4,  4,"R",8,"R",8
217882, 5,  5,"R",4,"R",4
217882, 6,  6,"R",84,"R",84
217882, 8,  8,"R",24,"R",23
217882, 9,  9,"R",96,"R",95
217882,10, 10,"R",11,"R",10
217882,11, 11,"R",2,"R",2
217882,12, 12,"R",120,"R",119
217882,13, 13,"R",176,"R",174
217882,15, 15,"R",4,"R",3
217882,17, 17,"R",100,"R",100
217882,18, 18,"R",16,"R",15
217882,19, 19,"R",4,"R",4
217882,20, 20,"R",4,"R",4
217882,21, 21,"R",15,"R",15
217882,22, 22,"R",8,"R",8
217882,23, 23,"R",5,"R",5
217882,24, 24,"R",112,"R",111
217882,25, 25,"R",120,"R",119
217882,26, 26,"R",23,"R",23
217882,27, 27,"R",24,"R",24
217882,28, 28,"R",2,"R",2
217882,29, 29,"R",16,"R",16
217882,30, 30,"R",1,"R",1
217882,31, 31,"R",2,"R",2
217882,32, 32,"R",4,"R",4
217882,33, 33,"R",14,"R",14
217882,34, 34,"R",220,"R",217
217882,36, 36,"R",208,"R",207
217882,37, 37,"R",206,"R",203
217882,38, 38,"R",1,"R",1
217882,39, 39,"R",52,"R",51
217882,40, 40,"R",4,"R",4
217882,41, 41,"R",1,"R",1
217882,42, 42,"R",118,"R",118
217882,44, 44,"R",20,"R",20
217882,45, 45,"R",2283,"R",2251
217882,46, 46,"R",1,"R",1
217882,47, 47,"R",48,"R",48
217882,48, 48,"R",107,"R",107
217882,49, 49,"R",1,"R",1
217882,50, 50,"R",4,"R",4
217882,51, 51,"R",123,"R",122
217882,53, 53,"R",11,"R",10
217882,54, 54,"R",4,"R",3
217882,55, 55,"R",12,"R",10
217882,56, 56,"R",3,"R",1
217882,57, 57,"R",11,"R",10
217882,58,999,"R",4450,"R",4392
217882,72, 72,"R",1,"R",1
217882,78, 78,"R",1,"R",1
217882,89,999,"R",2,"R",2
217882,90, 90,"R",42,"R",34
217882,99, 99,"R",4494,"R",4428
217907, 1,  1,"R",1,"R",1
217907, 8,  8,"R",1,"R",1
217907, 9,  9,"R",1,"R",0
217907,10, 10,"R",1,"R",1
217907,12, 12,"R",19,"R",19
217907,13, 13,"R",4,"R",4
217907,17, 17,"R",1,"R",1
217907,18, 18,"R",2,"R",2
217907,24, 24,"R",2,"R",2
217907,25, 25,"R",1,"R",1
217907,27, 27,"R",1,"R",1
217907,29, 29,"R",1,"R",1
217907,34, 34,"R",1,"R",1
217907,36, 36,"R",2,"R",2
217907,37, 37,"R",18,"R",15
217907,39, 39,"R",1,"R",1
217907,42, 42,"R",1,"R",1
217907,45, 45,"R",105,"R",101
217907,47, 47,"R",1,"R",1
217907,48, 48,"R",1,"R",1
217907,51, 51,"R",1,"R",1
217907,57, 57,"R",1,"R",1
217907,58,999,"R",167,"R",159
217907,90, 90,"R",3,"R",3
217907,98, 98,"R",2,"A",
217907,99, 99,"R",172,"R",162
217925,12, 12,"R",15,"R",10
217925,13, 13,"R",4,"R",4
217925,18, 18,"R",2,"R",1
217925,25, 25,"R",1,"R",0
217925,26, 26,"R",2,"R",2
217925,27, 27,"R",1,"R",0
217925,28, 28,"R",1,"R",1
217925,32, 32,"R",1,"R",1
217925,34, 34,"R",1,"R",1
217925,37, 37,"R",12,"R",9
217925,39, 39,"R",1,"R",1
217925,42, 42,"R",1,"R",0
217925,45, 45,"R",66,"R",47
217925,47, 47,"R",1,"R",1
217925,48, 48,"R",1,"R",1
217925,51, 51,"R",2,"R",2
217925,54, 54,"R",1,"R",1
217925,58,999,"R",113,"R",82
217925,90, 90,"R",3,"R",1
217925,99, 99,"R",116,"R",83
217934, 8,  8,"R",1,"R",1
217934,11, 11,"R",1,"R",0
217934,12, 12,"R",8,"R",7
217934,13, 13,"R",6,"R",5
217934,17, 17,"R",1,"R",1
217934,22, 22,"R",1,"R",1
217934,28, 28,"R",1,"R",1
217934,32, 32,"R",1,"R",1
217934,37, 37,"R",6,"R",3
217934,39, 39,"R",1,"R",1
217934,45, 45,"R",162,"R",107
217934,47, 47,"R",1,"R",1
217934,48, 48,"R",1,"R",0
217934,51, 51,"R",1,"R",0
217934,54, 54,"R",2,"R",2
217934,58,999,"R",194,"R",131
217934,98, 98,"R",10,"A",
217934,99, 99,"R",204,"R",131
217998, 1,  1,"R",4,"R",4
